,state,county,candidate,party,total_votes,won,lat,lng,population,density
3374,Texas,Freestone,Donald Trump,REP,6991,True,31.6296,-96.2802,3517.0,268.0
3375,Texas,Frio,Donald Trump,REP,2823,True,28.8915,-99.0975,11243.0,662.0
3376,Texas,Gaines,Donald Trump,REP,5355,True,32.7207,-102.6501,7683.0,781.0
3377,Texas,Galveston,Donald Trump,REP,93911,True,29.4154,-94.9682,122017.0,288.0
3378,Texas,Garza,Donald Trump,REP,1413,True,33.191,-101.3814,5002.0,515.0
3379,Texas,Gillespie,Donald Trump,REP,12514,True,30.266,-98.8751,11341.0,476.0
3380,Texas,Glasscock,Donald Trump,REP,611,True,31.8673,-101.4863,292.0,63.0
3381,Texas,Goliad,Donald Trump,REP,3085,True,28.6708,-97.3917,2112.0,520.0
3382,Texas,Gonzales,Donald Trump,REP,5627,True,29.5126,-97.4472,7573.0,480.0
3383,Texas,Gray,Donald Trump,REP,6840,True,35.5479,-100.9651,17226.0,737.0
3384,Texas,Grayson,Donald Trump,REP,44163,True,33.6273,-96.6221,67210.0,361.0
3385,Texas,Gregg,Donald Trump,REP,32493,True,32.5193,-94.7622,98775.0,568.0
3386,Texas,Grimes,Donald Trump,REP,9432,True,30.3873,-96.0901,7786.0,366.0
3387,Texas,Guadalupe,Donald Trump,REP,47553,True,29.5634,-98.2115,30333.0,560.0
3388,Texas,Hale,Donald Trump,REP,7177,True,34.1911,-101.7235,20194.0,561.0
3389,Texas,Hall,Donald Trump,REP,995,True,34.7268,-100.5416,2267.0,390.0
3390,Texas,Hamilton,Donald Trump,REP,3616,True,31.6997,-98.1208,3011.0,335.0
3391,Texas,Hansford,Donald Trump,REP,1849,True,36.1982,-101.1943,3123.0,573.0
3392,Texas,Hardeman,Donald Trump,REP,1330,True,34.2954,-99.7428,2377.0,264.0
3393,Texas,Hardin,Donald Trump,REP,23858,True,30.2562,-94.207,12939.0,372.0
3394,Texas,Harris,Joe Biden,DEM,918193,True,29.786,-95.3885,5724418.0,1394.0
3395,Texas,Harrison,Donald Trump,REP,21466,True,32.537,-94.3515,22881.0,298.0
3396,Texas,Hartley,Donald Trump,REP,1868,True,35.8914,-102.3933,499.0,27.0
3397,Texas,Haskell,Donald Trump,REP,1840,True,33.1597,-99.732,3194.0,342.0
3398,Texas,Hays,Joe Biden,DEM,59524,True,29.8734,-97.9356,70864.0,694.0
3399,Texas,Hemphill,Donald Trump,REP,1486,True,35.9096,-100.3838,2786.0,828.0
3400,Texas,Henderson,Donald Trump,REP,28911,True,32.2041,-95.8321,12667.0,274.0
3401,Texas,Hidalgo,Joe Biden,DEM,128199,True,26.2252,-98.2467,805270.0,883.0
3402,Texas,Hill,Donald Trump,REP,11926,True,32.0093,-97.115,8384.0,297.0
3403,Texas,Hockley,Donald Trump,REP,6536,True,33.5806,-102.3635,13566.0,513.0
3404,Texas,Hood,Donald Trump,REP,26496,True,32.4475,-97.7702,10325.0,246.0
3405,Texas,Hopkins,Donald Trump,REP,12719,True,33.1421,-95.6122,16091.0,302.0
3406,Texas,Houston,Donald Trump,REP,7060,True,31.3177,-95.4564,6424.0,280.0
3407,Texas,Howard,Donald Trump,REP,8054,True,32.2389,-101.4799,27878.0,569.0
3408,Texas,Hudspeth,Donald Trump,REP,779,True,31.2837,-105.8446,1842.0,37.0
3409,Texas,Hunt,Donald Trump,REP,29163,True,33.1116,-96.1099,28088.0,335.0
3410,Texas,Hutchinson,Donald Trump,REP,7681,True,35.6598,-101.4012,12534.0,550.0
3411,Texas,Irion,Donald Trump,REP,759,True,31.262,-100.8208,996.0,253.0
3412,Texas,Jack,Donald Trump,REP,3418,True,33.2256,-98.1594,4397.0,234.0
3413,Texas,Jackson,Donald Trump,REP,5231,True,28.9757,-96.6483,5729.0,535.0
3414,Texas,Jasper,Donald Trump,REP,12542,True,30.9221,-93.9947,7556.0,279.0
3415,Texas,Jeff Davis,Donald Trump,REP,784,True,30.5789,-103.8946,1067.0,38.0
3416,Texas,Jefferson,Donald Trump,REP,47570,True,29.8554,-93.9264,156988.0,273.0
3417,Texas,Jim Hogg,Joe Biden,DEM,1197,True,27.3251,-98.6857,4730.0,281.0
3418,Texas,Jim Wells,Donald Trump,REP,7453,True,27.7556,-98.0653,18859.0,607.0
3419,Texas,Johnson,Donald Trump,REP,54628,True,32.517,-97.3344,47151.0,644.0
3420,Texas,Jones,Donald Trump,REP,5660,True,32.755,-99.8963,1884.0,263.0
3421,Texas,Karnes,Donald Trump,REP,3968,True,28.8858,-97.9002,3398.0,573.0
3422,Texas,Kaufman,Donald Trump,REP,37624,True,32.744,-96.4529,23871.0,622.0
3423,Texas,Kendall,Donald Trump,REP,20083,True,29.7847,-98.7292,16909.0,559.0
3424,Texas,Kenedy,Donald Trump,REP,127,True,27.2235,-97.7955,386.0,130.0
3425,Texas,Kent,Donald Trump,REP,411,True,33.2502,-100.5748,514.0,116.0
3426,Texas,Kerr,Donald Trump,REP,20879,True,30.0398,-99.132,23511.0,413.0
3427,Texas,Kimble,Donald Trump,REP,1987,True,30.4906,-99.7726,2684.0,451.0
3428,Texas,King,Donald Trump,REP,151,True,33.6215,-100.329,206.0,44.0
3429,Texas,Kinney,Donald Trump,REP,1144,True,29.3181,-100.4109,1642.0,200.0
3430,Texas,Kleberg,Donald Trump,REP,5504,True,27.5094,-97.861,25367.0,705.0
3431,Texas,Knox,Donald Trump,REP,1180,True,33.4471,-99.624,1253.0,338.0
3432,Texas,Lamar,Donald Trump,REP,16760,True,33.6688,-95.546,24814.0,272.0
3433,Texas,Lamb,Donald Trump,REP,3521,True,33.9192,-102.3348,5900.0,362.0
3434,Texas,Lampasas,Donald Trump,REP,8086,True,31.064,-98.1824,7869.0,415.0
3435,Texas,La Salle,Donald Trump,REP,1335,True,28.4364,-99.2367,4160.0,798.0
3436,Texas,Lavaca,Donald Trump,REP,8804,True,29.2934,-97.1468,5762.0,485.0
3437,Texas,Lee,Donald Trump,REP,6255,True,30.1833,-96.9279,5095.0,372.0
3438,Texas,Leon,Donald Trump,REP,7523,True,31.46,-96.066,1880.0,154.0
3439,Texas,Liberty,Donald Trump,REP,23302,True,30.0378,-94.7879,9299.0,80.0
3440,Texas,Limestone,Donald Trump,REP,6789,True,31.6809,-96.4833,7319.0,392.0
3441,Texas,Lipscomb,Donald Trump,REP,1205,True,36.4561,-100.5402,1443.0,529.0
3442,Texas,Live Oak,Donald Trump,REP,4199,True,28.33,-98.1183,2571.0,512.0
3443,Texas,Llano,Donald Trump,REP,10079,True,30.6651,-98.4545,7177.0,306.0
3444,Texas,Loving,Donald Trump,REP,60,True,31.7073,-103.5989,10.0,11.5
3445,Texas,Lubbock,Donald Trump,REP,78861,True,33.5657,-101.8879,257835.0,737.0
3446,Texas,Lynn,Donald Trump,REP,1853,True,33.164,-101.7949,2623.0,425.0
3447,Texas,McCulloch,Donald Trump,REP,2904,True,31.1322,-99.37,5282.0,228.0
3448,Texas,McLennan,Donald Trump,REP,59543,True,31.5599,-97.1882,186695.0,599.0
3449,Texas,McMullen,Donald Trump,REP,460,True,28.46,-98.5487,263.0,168.1
3450,Texas,Madison,Donald Trump,REP,4169,True,30.9538,-95.9091,4740.0,437.0
3451,Texas,Marion,Donald Trump,REP,3470,True,32.7634,-94.3512,2531.0,219.0
3452,Texas,Martin,Donald Trump,REP,1857,True,32.1317,-101.7927,2978.0,579.0
3453,Texas,Mason,Donald Trump,REP,1991,True,30.748,-99.2288,2290.0,242.0
3454,Texas,Matagorda,Donald Trump,REP,9845,True,28.9838,-95.9601,17672.0,736.0
3455,Texas,Maverick,Joe Biden,DEM,8332,True,28.7125,-100.484,29307.0,1201.0
3456,Texas,Medina,Donald Trump,REP,15642,True,29.3531,-99.1616,9321.0,358.0
3457,Texas,Menard,Donald Trump,REP,823,True,30.9185,-99.7837,1468.0,274.0
3458,Texas,Midland,Donald Trump,REP,45624,True,32.0243,-102.1147,140111.0,722.0
3459,Texas,Milam,Donald Trump,REP,7984,True,30.6543,-97.0089,5505.0,529.0
3460,Texas,Mills,Donald Trump,REP,2217,True,31.4513,-98.5736,1906.0,364.0
3461,Texas,Mitchell,Donald Trump,REP,2170,True,32.3996,-100.8582,3887.0,281.0
3462,Texas,Montague,Donald Trump,REP,8615,True,33.5566,-97.844,5075.0,355.0
3463,Texas,Montgomery,Donald Trump,REP,193382,True,30.1738,-95.5134,294943.0,1020.0
3464,Texas,Moore,Donald Trump,REP,4359,True,35.8613,-101.9642,14042.0,981.0
3465,Texas,Morris,Donald Trump,REP,3872,True,33.0306,-94.725,2679.0,421.0
3466,Texas,Motley,Donald Trump,REP,604,True,34.015,-100.8211,808.0,239.0
3467,Texas,Nacogdoches,Donald Trump,REP,17378,True,31.6134,-94.6528,32912.0,460.0
3468,Texas,Navarro,Donald Trump,REP,13800,True,32.0824,-96.4665,23736.0,398.0
3469,Texas,Newton,Donald Trump,REP,4882,True,30.8503,-93.7536,2249.0,159.0
3470,Texas,Nolan,Donald Trump,REP,4131,True,32.4692,-100.4092,10601.0,369.0
3471,Texas,Nueces,Donald Trump,REP,64617,True,27.7254,-97.3767,343031.0,776.0
3472,Texas,Ochiltree,Donald Trump,REP,2812,True,36.3928,-100.7976,8609.0,692.0
3473,Texas,Oldham,Donald Trump,REP,917,True,35.2453,-102.4294,975.0,281.0
3474,Texas,Orange,Donald Trump,REP,29186,True,30.1226,-93.7607,18458.0,333.0
3475,Texas,Palo Pinto,Donald Trump,REP,10179,True,32.8169,-98.0776,15130.0,286.0
3476,Texas,Panola,Donald Trump,REP,9326,True,32.1526,-94.3368,6442.0,233.0
3477,Texas,Parker,Donald Trump,REP,62045,True,32.7536,-97.7723,32110.0,457.0
3478,Texas,Parmer,Donald Trump,REP,2135,True,34.6394,-102.723,3836.0,1057.0
3479,Texas,Pecos,Donald Trump,REP,3215,True,30.8926,-102.8842,8378.0,582.0
3480,Texas,Polk,Donald Trump,REP,18573,True,30.6957,-95.0097,7873.0,127.0
3481,Texas,Potter,Donald Trump,REP,22820,True,35.1984,-101.8316,202902.0,751.0
3482,Texas,Presidio,Joe Biden,DEM,1463,True,29.5603,-104.3653,3928.0,589.0
3483,Texas,Rains,Donald Trump,REP,5155,True,32.8766,-95.7677,1745.0,343.0
3484,Texas,Randall,Donald Trump,REP,50796,True,34.9911,-101.919,15648.0,769.0
3485,Texas,Reagan,Donald Trump,REP,942,True,31.1941,-101.4534,3226.0,521.0
3486,Texas,Real,Donald Trump,REP,1643,True,29.6691,-100.0108,1015.0,778.0
3487,Texas,Red River,Donald Trump,REP,4517,True,33.611,-95.0563,3115.0,396.0
3488,Texas,Reeves,Donald Trump,REP,2254,True,31.3971,-103.5201,11957.0,207.0
3489,Texas,Refugio,Donald Trump,REP,2210,True,28.3074,-97.275,2748.0,674.0
3490,Texas,Roberts,Donald Trump,REP,529,True,35.6923,-100.6417,439.0,144.0
3491,Texas,Robertson,Donald Trump,REP,5646,True,30.877,-96.5956,4421.0,414.0
3492,Texas,Rockwall,Donald Trump,REP,36726,True,32.9169,-96.4374,45168.0,591.0
3493,Texas,Runnels,Donald Trump,REP,3807,True,31.7394,-99.9559,3665.0,404.0
3494,Texas,Rusk,Donald Trump,REP,16534,True,32.1576,-94.796,13145.0,424.0
3495,Texas,Sabine,Donald Trump,REP,4784,True,31.4541,-93.7979,1773.0,20.0
3496,Texas,San Augustine,Donald Trump,REP,3007,True,31.5296,-94.1108,1857.0,151.0
3497,Texas,San Jacinto,Donald Trump,REP,10161,True,30.491,-95.0021,2489.0,157.0
3498,Texas,San Patricio,Donald Trump,REP,16516,True,27.8942,-97.3278,17807.0,550.0
3499,Texas,San Saba,Donald Trump,REP,2308,True,31.1975,-98.7194,3134.0,446.0
3500,Texas,Schleicher,Donald Trump,REP,940,True,30.8617,-100.5979,2258.0,625.0
3501,Texas,Scurry,Donald Trump,REP,4983,True,32.7133,-100.9116,11211.0,484.0
3502,Texas,Shackelford,Donald Trump,REP,1484,True,32.7272,-99.2957,1565.0,385.0
3503,Texas,Shelby,Donald Trump,REP,7975,True,31.793,-94.1795,5178.0,255.0
3504,Texas,Sherman,Donald Trump,REP,886,True,36.3376,-102.076,1905.0,318.0
3505,Texas,Smith,Donald Trump,REP,69080,True,32.3184,-95.3062,143616.0,711.0
3506,Texas,Somervell,Donald Trump,REP,4105,True,32.2461,-97.7442,2653.0,262.0
3507,Texas,Starr,Joe Biden,DEM,9123,True,26.3808,-98.8215,14411.0,490.0
3508,Texas,Stephens,Donald Trump,REP,3385,True,32.7566,-98.9125,5435.0,499.0
3509,Texas,Sterling,Donald Trump,REP,584,True,31.8392,-100.986,1135.0,447.0
3510,Texas,Stonewall,Donald Trump,REP,615,True,33.1405,-100.2253,1115.0,209.0
3511,Texas,Sutton,Donald Trump,REP,1222,True,30.5707,-100.6423,3357.0,584.0
3512,Texas,Swisher,Donald Trump,REP,1845,True,34.5374,-101.7741,4663.0,506.0
3513,Texas,Tarrant,Joe Biden,DEM,411567,True,32.7817,-97.3474,892221.0,992.0
3514,Texas,Taylor,Donald Trump,REP,39547,True,32.4543,-99.7384,110993.0,451.0
3515,Texas,Terrell,Donald Trump,REP,334,True,30.1508,-102.4079,769.0,70.0
3516,Texas,Terry,Donald Trump,REP,2812,True,33.1757,-102.273,9431.0,559.0
3517,Texas,Throckmorton,Donald Trump,REP,806,True,33.182,-99.1797,656.0,152.0
3518,Texas,Titus,Donald Trump,REP,7570,True,33.1586,-94.9727,17058.0,358.0
3519,Texas,Tom Green,Donald Trump,REP,32313,True,31.4424,-100.4504,97481.0,650.0
3520,Texas,Travis,Joe Biden,DEM,435860,True,30.3005,-97.7522,1685522.0,1165.0
3521,Texas,Trinity,Donald Trump,REP,5579,True,30.9445,-95.3736,2764.0,281.0
3522,Texas,Tyler,Donald Trump,REP,8194,True,30.774,-94.4234,2849.0,349.0
3523,Texas,Upshur,Donald Trump,REP,15809,True,32.7318,-94.9461,5139.0,523.0
3524,Texas,Upton,Donald Trump,REP,1178,True,31.1325,-102.22,2084.0,397.0
3525,Texas,Uvalde,Donald Trump,REP,6174,True,29.2152,-99.7782,16122.0,812.0
3526,Texas,Val Verde,Donald Trump,REP,8284,True,29.3708,-100.8801,35828.0,676.0
3527,Texas,Van Zandt,Donald Trump,REP,22270,True,32.5546,-95.8641,3888.0,248.0
3528,Texas,Victoria,Donald Trump,REP,23358,True,28.8287,-96.9849,66427.0,692.0
3529,Texas,Walker,Donald Trump,REP,15375,True,30.7009,-95.5567,41664.0,377.0
3530,Texas,Waller,Donald Trump,REP,14260,True,30.1006,-96.0777,8056.0,474.0
3531,Texas,Ward,Donald Trump,REP,3241,True,31.6289,-103.0403,7667.0,102.0
3532,Texas,Washington,Donald Trump,REP,12959,True,30.1584,-96.3966,17297.0,514.0
3533,Texas,Webb,Joe Biden,DEM,41820,True,27.5625,-99.4874,262774.0,944.0
3534,Texas,Wharton,Donald Trump,REP,11926,True,29.2,-96.2723,11695.0,489.0
3535,Texas,Wheeler,Donald Trump,REP,2159,True,35.2154,-100.2462,1958.0,369.0
3536,Texas,Wichita,Donald Trump,REP,32069,True,33.9072,-98.5291,100005.0,561.0
3537,Texas,Wilbarger,Donald Trump,REP,3524,True,34.1479,-99.3,10078.0,493.0
3538,Texas,Willacy,Joe Biden,DEM,3108,True,26.4759,-97.7769,10950.0,1027.0
3539,Texas,Williamson,Joe Biden,DEM,143795,True,30.527,-97.6642,128812.0,1321.0
3540,Texas,Wilson,Donald Trump,REP,18463,True,29.1451,-98.1651,7844.0,393.0
3541,Texas,Winkler,Donald Trump,REP,1753,True,31.854,-103.0924,6283.0,964.0
3542,Texas,Wise,Donald Trump,REP,27032,True,33.2263,-97.5875,6976.0,306.0
3543,Texas,Wood,Donald Trump,REP,19049,True,32.6462,-95.4774,4764.0,179.0
3544,Texas,Yoakum,Donald Trump,REP,2174,True,32.968,-102.8318,4857.0,740.0
3545,Texas,Young,Donald Trump,REP,7110,True,33.1017,-98.5779,8618.0,594.0
3546,Texas,Zapata,Donald Trump,REP,2033,True,26.9026,-99.2612,5567.0,281.0
3547,Texas,Zavala,Joe Biden,DEM,2864,True,28.6908,-99.8258,7256.0,763.0
3548,Utah,Beaver,Donald Trump,REP,2695,True,38.2759,-112.6383,3115.0,180.0
3549,Utah,Box Elder,Donald Trump,REP,21548,True,41.5035,-112.0453,19336.0,303.0
3550,Utah,Cache,Donald Trump,REP,38032,True,41.7399,-111.8422,106319.0,1109.0
3551,Utah,Carbon,Donald Trump,REP,6693,True,39.604,-110.8003,8303.0,636.0
3552,Utah,Daggett,Donald Trump,REP,496,True,40.9922,-109.7209,276.0,102.0
3553,Utah,Davis,Donald Trump,REP,104135,True,41.077,-111.962,77268.0,1326.0
3554,Utah,Duchesne,Donald Trump,REP,7513,True,40.2924,-110.0093,7077.0,404.0
3555,Utah,Emery,Donald Trump,REP,4207,True,39.3302,-110.9628,2131.0,364.0
3556,Utah,Garfield,Donald Trump,REP,2158,True,37.8236,-112.4342,1718.0,215.0
3557,Utah,Grand,Joe Biden,DEM,2806,True,38.5701,-109.5478,5303.0,426.0
3558,Utah,Iron,Donald Trump,REP,18989,True,37.6834,-113.0956,33404.0,359.0
3559,Utah,Juab,Donald Trump,REP,5087,True,39.7069,-111.8326,6168.0,501.0
3560,Utah,Kane,Donald Trump,REP,2998,True,37.0262,-112.5219,4767.0,127.0
3561,Utah,Millard,Donald Trump,REP,5404,True,39.3623,-112.5471,3604.0,161.0
3562,Utah,Morgan,Donald Trump,REP,5181,True,41.0414,-111.6802,4259.0,554.0
3563,Utah,Piute,Donald Trump,REP,773,True,38.1684,-112.2716,660.0,23.0
3564,Utah,Rich,Donald Trump,REP,1157,True,41.6655,-111.1846,968.0,289.0
3565,Utah,Salt Lake,Joe Biden,DEM,289906,True,40.7776,-111.9311,1135747.0,700.0
3566,Utah,San Juan,Donald Trump,REP,3535,True,37.6213,-109.5073,3594.0,105.0
3567,Utah,Sanpete,Donald Trump,REP,10459,True,39.3563,-111.5845,7222.0,627.0
3568,Utah,Sevier,Donald Trump,REP,9052,True,38.7613,-112.0931,7813.0,508.0
3569,Utah,Summit,Joe Biden,DEM,15244,True,40.6502,-111.5013,8467.0,160.0
3570,Utah,Tooele,Donald Trump,REP,21014,True,40.5393,-112.3082,35313.0,564.0
3571,Utah,Uintah,Donald Trump,REP,13261,True,40.4517,-109.5378,10449.0,872.0
3572,Utah,Utah,Donald Trump,REP,192812,True,40.2457,-111.6457,563884.0,1082.0
3573,Utah,Wasatch,Donald Trump,REP,10795,True,40.507,-111.3986,16362.0,702.0
3574,Utah,Washington,Donald Trump,REP,67294,True,37.0758,-113.5752,114612.0,429.0
3575,Utah,Wayne,Donald Trump,REP,1229,True,38.4037,-111.6454,667.0,271.0
3576,Utah,Weber,Donald Trump,REP,65949,True,41.2279,-111.9682,615015.0,1221.0
3577,Vermont,Jamaica,Joe Biden,DEM,406,True,,,,
3578,Vermont,Jay,Joe Biden,DEM,144,True,,,,
3579,Vermont,Jericho,Joe Biden,DEM,2657,True,,,,
3580,Vermont,Johnson,Joe Biden,DEM,994,True,,,,
3581,Vermont,Kirby,Joe Biden,DEM,190,True,,,,
3582,Vermont,Landgrove,Joe Biden,DEM,114,True,,,,
3583,Vermont,Leicester,Joe Biden,DEM,296,True,,,,
3584,Vermont,Lemington,Joe Biden,DEM,25,True,,,,
3585,Vermont,Lincoln,Joe Biden,DEM,723,True,,,,
3586,Vermont,Londonderry,Joe Biden,DEM,744,True,,,,
3587,Vermont,Barnet,Joe Biden,DEM,624,True,,,,
3588,Vermont,Lowell,Donald Trump,REP,273,True,,,,
3589,Vermont,Ludlow,Joe Biden,DEM,718,True,,,,
3590,Vermont,Lunenburg,Donald Trump,REP,366,True,,,,
3591,Vermont,Lyndon,Joe Biden,DEM,1207,True,,,,
3592,Vermont,Maidstone,Donald Trump,REP,74,True,,,,
3593,Vermont,Manchester,Joe Biden,DEM,1985,True,,,,
3594,Vermont,Marlboro,Joe Biden,DEM,528,True,,,,
3595,Vermont,Marshfield,Joe Biden,DEM,586,True,,,,
3596,Vermont,Mendon,Joe Biden,DEM,445,True,,,,
3597,Vermont,Middlebury,Joe Biden,DEM,3479,True,,,,
3598,Vermont,Barre,Joe Biden,DEM,2380,True,,,,
3599,Vermont,Middlesex,Joe Biden,DEM,977,True,,,,
3600,Vermont,Middletown Springs,Joe Biden,DEM,308,True,,,,
3601,Vermont,Milton,Joe Biden,DEM,3344,True,,,,
3602,Vermont,Monkton,Joe Biden,DEM,960,True,,,,
3603,Vermont,Montgomery,Joe Biden,DEM,449,True,,,,
3604,Vermont,Montpelier,Joe Biden,DEM,4576,True,,,,
3605,Vermont,Moretown,Joe Biden,DEM,926,True,,,,
3606,Vermont,Morgan,Donald Trump,REP,218,True,,,,
3607,Vermont,Morristown,Joe Biden,DEM,2256,True,,,,
3608,Vermont,Mount Holly,Joe Biden,DEM,452,True,,,,
3609,Vermont,Barre Town,Joe Biden,DEM,2512,True,,,,
3610,Vermont,Mount Tabor,Donald Trump,REP,56,True,,,,
3611,Vermont,Newark,Joe Biden,DEM,169,True,,,,
3612,Vermont,Newbury,Joe Biden,DEM,682,True,,,,
3613,Vermont,Newfane,Joe Biden,DEM,842,True,,,,
3614,Vermont,New Haven,Joe Biden,DEM,732,True,,,,
3615,Vermont,Newport,Joe Biden,DEM,1033,True,,,,
3616,Vermont,Newport Town,Donald Trump,REP,415,True,,,,
3617,Vermont,Northfield,Joe Biden,DEM,1508,True,,,,
3618,Vermont,North Hero,Joe Biden,DEM,430,True,,,,
3619,Vermont,Norton,Donald Trump,REP,62,True,,,,
3620,Vermont,Barton,Joe Biden,DEM,687,True,,,,
3621,Vermont,Norwich,Joe Biden,DEM,2316,True,,,,
3622,Vermont,Orange,Donald Trump,REP,324,True,44.1538,-72.0615,409.0,83.0
3623,Vermont,Orwell,Joe Biden,DEM,367,True,,,,
3624,Vermont,Panton,Joe Biden,DEM,271,True,,,,
3625,Vermont,Pawlet,Joe Biden,DEM,496,True,,,,
3626,Vermont,Peacham,Joe Biden,DEM,357,True,,,,
3627,Vermont,Peru,Joe Biden,DEM,218,True,,,,
3628,Vermont,Pittsfield,Joe Biden,DEM,206,True,,,,
3629,Vermont,Pittsford,Joe Biden,DEM,896,True,,,,
3630,Vermont,Plainfield,Joe Biden,DEM,606,True,,,,
3631,Vermont,Belvidere,Donald Trump,REP,93,True,,,,
3632,Vermont,Plymouth,Joe Biden,DEM,251,True,,,,
3633,Vermont,Pomfret,Joe Biden,DEM,509,True,,,,
3634,Vermont,Poultney,Joe Biden,DEM,844,True,,,,
3635,Vermont,Pownal,Joe Biden,DEM,892,True,,,,
3636,Vermont,Proctor,Joe Biden,DEM,534,True,,,,
3637,Vermont,Putney,Joe Biden,DEM,1234,True,,,,
3638,Vermont,Randolph,Joe Biden,DEM,1685,True,,,,
3639,Vermont,Reading,Joe Biden,DEM,312,True,,,,
3640,Vermont,Readsboro,Donald Trump,REP,212,True,,,,
3641,Vermont,Richford,Donald Trump,REP,478,True,,,,
3642,Vermont,Bennington,Joe Biden,DEM,4369,True,43.182,-73.0369,2272.0,189.0
3643,Vermont,Richmond,Joe Biden,DEM,2287,True,,,,
3644,Vermont,Ripton,Joe Biden,DEM,280,True,,,,
3645,Vermont,Rochester,Joe Biden,DEM,526,True,,,,
3646,Vermont,Rockingham,Joe Biden,DEM,1703,True,,,,
3647,Vermont,Roxbury,Joe Biden,DEM,281,True,,,,
3648,Vermont,Royalton,Joe Biden,DEM,930,True,,,,
3649,Vermont,Rupert,Joe Biden,DEM,269,True,,,,
3650,Vermont,Rutland,Joe Biden,DEM,4679,True,43.6092,-72.9783,15207.0,777.0
3651,Vermont,Rutland Town,Joe Biden,DEM,1376,True,,,,
3652,Vermont,Ryegate,Joe Biden,DEM,329,True,,,,
3653,Vermont,Benson,Donald Trump,REP,305,True,,,,
3654,Vermont,St. Albans,Joe Biden,DEM,1982,True,,,,
3655,Vermont,St. Albans Town,Joe Biden,DEM,2126,True,,,,
3656,Vermont,St. George,Joe Biden,DEM,310,True,,,,
3657,Vermont,St. Johnsbury,Joe Biden,DEM,2034,True,,,,
3658,Vermont,Salisbury,Joe Biden,DEM,393,True,,,,
3659,Vermont,Sandgate,Joe Biden,DEM,147,True,,,,
3660,Vermont,Searsburg,Donald Trump,REP,36,True,,,,
3661,Vermont,Shaftsbury,Joe Biden,DEM,1346,True,,,,
3662,Vermont,Sharon,Joe Biden,DEM,585,True,,,,
3663,Vermont,Sheffield,Joe Biden,DEM,197,True,,,,
3664,Vermont,Berkshire,Donald Trump,REP,402,True,,,,
3665,Vermont,Shelburne,Joe Biden,DEM,4358,True,,,,
3666,Vermont,Sheldon,Donald Trump,REP,532,True,,,,
3667,Vermont,Killington,Joe Biden,DEM,560,True,,,,
3668,Vermont,Shoreham,Joe Biden,DEM,445,True,,,,
3669,Vermont,Shrewsbury,Joe Biden,DEM,395,True,,,,
3670,Vermont,South Burlington,Joe Biden,DEM,10057,True,,,,
3671,Vermont,South Hero,Joe Biden,DEM,903,True,,,,
3672,Vermont,Springfield,Joe Biden,DEM,2583,True,,,,
3673,Vermont,Stamford,Donald Trump,REP,267,True,,,,
3674,Vermont,Stannard,Joe Biden,DEM,82,True,,,,
3675,Vermont,Berlin,Joe Biden,DEM,960,True,,,,
3676,Vermont,Starksboro,Joe Biden,DEM,636,True,,,,
3677,Vermont,Stockbridge,Joe Biden,DEM,341,True,,,,
3678,Vermont,Stowe,Joe Biden,DEM,2706,True,,,,
3679,Vermont,Strafford,Joe Biden,DEM,656,True,,,,
3680,Vermont,Stratton,Joe Biden,DEM,119,True,,,,
3681,Vermont,Sudbury,Joe Biden,DEM,252,True,,,,
3682,Vermont,Sunderland,Joe Biden,DEM,386,True,,,,
3683,Vermont,Sutton,Donald Trump,REP,275,True,,,,
3684,Vermont,Swanton,Joe Biden,DEM,1566,True,,,,
3685,Vermont,Thetford,Joe Biden,DEM,1448,True,,,,
3686,Vermont,Bethel,Joe Biden,DEM,728,True,,,,
3687,Vermont,Addison,Joe Biden,DEM,445,True,44.1664,-73.2557,2607.0,409.0
3688,Vermont,Tinmouth,Joe Biden,DEM,170,True,,,,
3689,Vermont,Topsham,Donald Trump,REP,356,True,,,,
3690,Vermont,Townshend,Joe Biden,DEM,553,True,,,,
3691,Vermont,Troy,Donald Trump,REP,394,True,,,,
3692,Vermont,Tunbridge,Joe Biden,DEM,514,True,,,,
3693,Vermont,Underhill,Joe Biden,DEM,1633,True,,,,
3694,Vermont,Vergennes,Joe Biden,DEM,1016,True,,,,
3695,Vermont,Vernon,Joe Biden,DEM,718,True,,,,
3696,Vermont,Vershire,Joe Biden,DEM,264,True,,,,
3697,Vermont,Victory,Donald Trump,REP,36,True,,,,
3698,Vermont,Bloomfield,Donald Trump,REP,73,True,,,,
3699,Vermont,Waitsfield,Joe Biden,DEM,1023,True,,,,
3700,Vermont,Walden,Joe Biden,DEM,351,True,,,,
3701,Vermont,Wallingford,Joe Biden,DEM,703,True,,,,
3702,Vermont,Waltham,Joe Biden,DEM,216,True,,,,
3703,Vermont,Wardsboro,Joe Biden,DEM,325,True,,,,
3704,Vermont,Warren,Joe Biden,DEM,1039,True,,,,
3705,Vermont,Washington,Joe Biden,DEM,306,True,44.1998,-72.5085,8590.0,832.0
3706,Vermont,Waterbury,Joe Biden,DEM,2778,True,,,,
3707,Vermont,Waterford,Joe Biden,DEM,421,True,,,,
3708,Vermont,Waterville,Joe Biden,DEM,227,True,,,,
3709,Vermont,Bolton,Joe Biden,DEM,537,True,,,,
3710,Vermont,Weathersfield,Joe Biden,DEM,1018,True,,,,
3711,Vermont,Wells,Donald Trump,REP,416,True,,,,
